2672
1,178292.5,742891.5,247.2

2,178223.5,742927.5,251.25

3,178205.5,742891.5,252.13

4,178712.5,742891.5,226.23

5,178730.5,742915.5,226.89

6,178670.5,742900.5,226.25

7,177680.5,745414.5,229.3

8,177692.5,745396.5,231.99

9,177707.5,745438.5,229.5

10,180200.5,746182.5,272.27

11,180206.5,746239.5,284.51

12,180170.5,746194.5,280.79

13,179558.5,743056.5,263.51

14,179495.5,743125.5,236.48

15,179465.5,743065.5,240.13

16,179051.5,743200.5,231.61

17,179108.5,743257.5,228.07

18,179051.5,743296.5,228.22

19,179258.5,745510.5,235.29

20,179279.5,745534.5,232.4

21,179243.5,745555.5,235.38

22,177635.5,745360.5,243.72

23,177677.5,745378.5,237.54

24,177620.5,745378.5,238.56

25,180257.5,746239.5,268.86

26,180257.5,746236.5,268.37

27,177476.5,742897.5,230.06

28,177476.5,742891.5,234.35

29,177485.5,742891.5,242.82

30,177653.5,743176.5,226.16

31,177554.5,743347.5,226.94

32,177476.5,743230.5,225.93

33,179753.5,743149.5,268.56

34,179747.5,743242.5,269.94

35,179672.5,743197.5,248.06

36,179867.5,743500.5,257.6

37,179903.5,743428.5,270.63

38,179927.5,743512.5,273.48

39,179615.5,743104.5,267.08

40,179597.5,743047.5,273.54

41,180212.5,742948.5,310.21

42,180257.5,742891.5,288.98

43,180257.5,742900.5,291.65

44,180230.5,742954.5,310.08

45,180200.5,742963.5,311.63

46,177575.5,745468.5,231.72

47,177581.5,745540.5,231.85

48,177536.5,745519.5,232.51

49,178466.5,744301.5,240.37

50,178493.5,744421.5,235.89

51,178484.5,744433.5,240.24

52,179756.5,746014.5,302.57

53,179795.5,745936.5,301.55

54,179822.5,745963.5,294.79

55,177479.5,744592.5,226.27

56,177521.5,744664.5,225.83

57,177488.5,744670.5,224.78

58,179678.5,745864.5,303.37

59,179663.5,745771.5,300.41

60,179714.5,745813.5,297.86

61,179921.5,746098.5,303.07

62,179966.5,746011.5,272.01

63,179984.5,746095.5,289.69

64,177482.5,744814.5,228.98

65,177476.5,744811.5,228.88

66,177527.5,744748.5,237.46

67,177503.5,742942.5,226.17

68,177476.5,742906.5,226.17

69,177497.5,742906.5,244.03

70,177617.5,742969.5,249.27

71,177548.5,742990.5,249.67

72,177566.5,742948.5,250.47

73,177515.5,742930.5,239.05

74,177620.5,744097.5,237.06

75,177581.5,744112.5,235.32

76,177575.5,744055.5,241.64

77,180023.5,743917.5,300.7

78,180014.5,743947.5,296.17

79,179978.5,743923.5,291.03

80,180014.5,744352.5,244.42

81,180026.5,744316.5,241.62

82,180059.5,744343.5,255.19

83,179792.5,743848.5,256.81

84,179756.5,743866.5,246.37

85,179783.5,743824.5,248.72

86,180116.5,743728.5,297.93

87,180134.5,743674.5,306.27

88,180170.5,743737.5,296.98

89,179717.5,743305.5,249.04

90,179648.5,743227.5,243.37

91,180173.5,743389.5,290.76

92,180197.5,743434.5,301.67

93,180167.5,743440.5,300.75

94,179897.5,743110.5,288.94

95,179951.5,743077.5,287.6

96,179915.5,743140.5,287.32

97,180077.5,742975.5,290.94

98,180080.5,742960.5,289.86

99,180104.5,742984.5,298.21

100,180257.5,742936.5,303.15

101,177533.5,746227.5,275.69

102,177512.5,746239.5,278.78

103,177515.5,746230.5,276.4

104,177905.5,746239.5,245.05

105,177863.5,746239.5,256.92

106,177875.5,746203.5,254.95

107,180098.5,743941.5,286.99

108,180170.5,743878.5,275.03

109,180200.5,743953.5,250.94

110,179714.5,744097.5,246.07

111,179759.5,744064.5,257.87

112,179756.5,744079.5,254.24

113,177476.5,746239.5,294.83

114,179597.5,745615.5,252.43

115,179609.5,745630.5,269.72

116,179591.5,745621.5,255.51

117,177860.5,743710.5,230.25

118,177833.5,743692.5,228.82

119,177875.5,743647.5,235.08

120,178100.5,744901.5,230.51

121,177986.5,744856.5,226.68

122,178109.5,744811.5,235.53

123,179990.5,746137.5,292.77

124,180026.5,746113.5,278.54

125,180029.5,746146.5,278.54

126,180029.5,746209.5,278.41

127,179984.5,746239.5,295.97

128,179999.5,746212.5,287.25

129,179918.5,745045.5,227

130,179861.5,745045.5,234.13

131,179879.5,745024.5,226.8

132,180158.5,744118.5,246.5

133,180143.5,744097.5,254.37

134,180173.5,744097.5,247.21

135,180092.5,746167.5,256.33

136,180149.5,746125.5,269.48

137,180158.5,746176.5,280.28

138,179882.5,745795.5,250.26

139,179927.5,745813.5,264.3

140,179879.5,745828.5,257.85

141,177485.5,744694.5,238.21

142,177485.5,744670.5,224.84

143,177539.5,742966.5,245.81

144,177533.5,742972.5,233.3

145,177479.5,742900.5,231.16

146,178997.5,743377.5,232.8

147,179036.5,743395.5,235.87

148,178946.5,743410.5,231.34

149,177830.5,742891.5,241.58

150,177929.5,742906.5,243.85

151,177896.5,742930.5,248.42

152,177695.5,743104.5,239.55

153,177668.5,743152.5,233.82

154,177653.5,743119.5,235.58

155,177593.5,742915.5,251.21

156,177536.5,742921.5,243.02

157,177584.5,742891.5,247.16

158,177671.5,744253.5,238.46

159,177698.5,744235.5,236.45

160,177719.5,744322.5,230.93

161,178802.5,743392.5,228.07

162,178790.5,743419.5,228.1

163,178766.5,743383.5,237.46

164,179711.5,743104.5,250.05

165,179732.5,743059.5,253.49

166,179741.5,743074.5,251.48

167,179981.5,743470.5,288.92

168,180032.5,743506.5,303.22

169,179939.5,743539.5,271.84

170,180257.5,744049.5,249.85

171,180257.5,744082.5,250.53

172,180239.5,744070.5,249.16

173,179876.5,744016.5,255.31

174,179894.5,744028.5,254.26

175,179864.5,744058.5,242.34

176,180128.5,743416.5,287.12

177,180008.5,743077.5,296.29

178,180041.5,743059.5,297.31

179,180023.5,743092.5,297.68

180,180227.5,743476.5,302.36

181,180257.5,743542.5,302.78

182,180206.5,743503.5,304.81

183,180206.5,743395.5,296.44

184,180176.5,743368.5,295.38

185,180233.5,743371.5,304.73

186,179570.5,743518.5,239.15

187,179636.5,743668.5,236.18

188,179522.5,743623.5,232.61

189,180041.5,743410.5,290.1

190,179987.5,743404.5,283.22

191,179999.5,743362.5,270.11

192,179984.5,743272.5,299.22

193,180008.5,743242.5,306.43

194,180035.5,743266.5,306.65

195,180077.5,743593.5,304.21

196,179984.5,743596.5,286.32

197,180050.5,743545.5,304.91

198,180128.5,743248.5,318.55

199,180026.5,743314.5,292.5

200,180143.5,743005.5,306.25

201,180110.5,742957.5,297.19

202,180065.5,743068.5,295.95

203,180044.5,743107.5,296.56

204,180212.5,743014.5,316.68

205,180257.5,743131.5,328.81

206,180257.5,743182.5,326.11

207,180218.5,743188.5,321.08

208,177977.5,745588.5,231.29

209,178046.5,745732.5,235.13

210,177905.5,745588.5,230.56

211,177536.5,746134.5,290.65

212,177536.5,746113.5,288.77

213,177554.5,746134.5,287.3

214,179522.5,746074.5,249.69

215,179549.5,746077.5,254.65

216,179531.5,746131.5,253.39

217,179099.5,746158.5,238.57

218,179303.5,746020.5,237.96

219,179339.5,746239.5,244.26

220,180149.5,743797.5,289.51

221,180080.5,743821.5,306.99

222,179996.5,744016.5,289.64

223,179936.5,743965.5,270.78

224,179828.5,744031.5,261.36

225,179849.5,744010.5,262.02

226,177938.5,744166.5,235.4

227,177989.5,744265.5,225.72

228,177863.5,744229.5,233.22

229,177626.5,746173.5,288.16

230,177623.5,746155.5,282.32

231,177641.5,746143.5,275.78

232,179750.5,745699.5,265.63

233,179687.5,745687.5,293.26

234,179702.5,745645.5,279.18

235,179324.5,745813.5,237.78

236,179342.5,745807.5,245.35

237,179339.5,745843.5,245.03

238,177680.5,743860.5,229.69

239,177557.5,743941.5,226.17

240,177479.5,743827.5,226.17

241,178028.5,744325.5,225.76

242,177986.5,744409.5,225.7

243,177866.5,744358.5,226.36

244,177530.5,744715.5,237.48

245,177485.5,744712.5,240.14

